AREA,ST,STATE,OCC_CODE,OCC_TITLE,OCC_GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC_Q,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY,State_ID,ID,Base Year,Base,Projected Year,Projection,Change,Percent Change,Average Annual Openings,MajorGroupCode,MajorGroup,MinorGroup,MinorGroupDescr,JobDescription,RJ_1,RJ_2,RJ_3,RJ_4,RJ_5,RJ_6,RJ_7,RJ_8,RJ_9,RJ_10,RJ_11,RJ_12,RJ_13,RJ_14,RJ_15,RJ_16,RJ_17,RJ_18,RJ_19,RJ_20,RJ_21,RJ_22,RJ_23,RJ_24,RJ_25,RJ_26,RJ_27,RJ_28,RJ_29,RJ_30,RJ_31,RJ_32,RJ_33,RJ_34,RJ_35,RJ_36,RJ_37,RJ_38,RJ_39,RJ_40,RJ_41,RJ_42,RJ_43,RJ_44,RJ_45,RJ_46,RJ_47,RJ_48,RJ_49,RJ_50,RJ_51,RJ_52,RJ_53,RJDescr_1,RJDescr_2,RJDescr_3,RJDescr_4,RJDescr_5,RJDescr_6,RJDescr_7,RJDescr_8,RJDescr_9,RJDescr_10,RJDescr_11,RJDescr_12,RJDescr_13,RJDescr_14,RJDescr_15,RJDescr_16,RJDescr_17,RJDescr_18,RJDescr_19,RJDescr_20,RJDescr_21,RJDescr_22,RJDescr_23,RJDescr_24,RJDescr_25,RJDescr_26,RJDescr_27,RJDescr_28,RJDescr_29,RJDescr_30,RJDescr_31,RJDescr_32,RJDescr_33,RJDescr_34,RJDescr_35,RJDescr_36,RJDescr_37,RJDescr_38,RJDescr_39,RJDescr_40,RJDescr_41,RJDescr_42,RJDescr_43,RJDescr_44,RJDescr_45,RJDescr_46,RJDescr_47,RJDescr_48,RJDescr_49,RJDescr_50,RJDescr_51,RJDescr_52,RJDescr_53,MajorGroupIndex,Education,EducationIndex,Training,TrainingIndex,Experience,ExperienceIndex,STEM,STEMIndex
0,USA, United States,37-3012,"Pesticide Handlers, Sprayers, and Applicators, Vegetation",detailed,24200,4.7,,,16.62,34570,1.1,10.93,12.97,15.64,18.78,23.49,22720,26990,32540,39060,48860,,,0,0-37-3012,2014,36400,2024,37800,1400,3.8,790,37-0000,Building and Grounds Cleaning and Maintenance ,37-3000,Grounds Maintenance Workers,"Mix or apply pesticides, herbicides, fungicides, or insecticides through sprays, dusts, vapors, soil incorporation, or chemical application on trees, shrubs, lawns, or botanical crops. Usually requires specific training and State or Federal certification.",19-4011,19-4093,37-3013,45-4011,45-4023,49-9012,49-9071,51-8021,53-3032,53-6051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Agricultural and Food Science Technicians,Forest and Conservation Technicians,Tree Trimmers and Pruners,Forest and Conservation Workers,Log Graders and Scalers,"Control and Valve Installers and Repairers, Except Mechanical Door","Maintenance and Repair Workers, General",Stationary Engineers and Boiler Operators,Heavy and Tractor-Trailer Truck Drivers,Transportation Inspectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,High school diploma or equivalent,1,None,0,Moderate-term on-the-job training,2,Non-STEM,1
0,USA, United States,37-3013,Tree Trimmers and Pruners,detailed,40160,5.7,,,17.32,36030,1.4,10.41,12.88,16.1,21.19,26.78,21660,26790,33500,44070,55700,,,0,0-37-3013,2014,53200,2024,56200,3000,5.6,1260,37-0000,Building and Grounds Cleaning and Maintenance ,37-3000,Grounds Maintenance Workers,"Using sophisticated climbing and rigging techniques, cut away dead or excess branches from trees or shrubs to maintain right-of-way for roads, sidewalks, or utilities, or to improve appearance, health, and value of tree. Prune or treat trees or shrubs using handsaws, hand pruners, clippers, and power pruners. Works off the ground in the tree canopy and may use truck-mounted lifts.",45-2093,47-2031,47-2072,47-4061,47-4091,47-5012,47-5013,47-5081,49-9051,53-4021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Farmworkers, Farm, Ranch, and Aquacultural Animals",Carpenters,Pile-Driver Operators,Rail-Track Laying and Maintenance Equipment Operators,Segmental Pavers,"Rotary Drill Operators, Oil and Gas","Service Unit Operators, Oil, Gas, and Mining",Helpers--Extraction Workers,Electrical Power-Line Installers and Repairers,"Railroad Brake, Signal, and Switch Operators",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,High school diploma or equivalent,1,None,0,Short-term on-the-job training,1,Non-STEM,1
0,USA, United States,37-3019,"Grounds Maintenance Workers, All Other",detailed,16890,5.9,,,16.03,33340,2.1,9.11,10.46,14.05,20.2,27.16,18950,21750,29220,42010,56480,,,0,0-37-3019,2014,24500,2024,26100,1600,6.4,600,37-0000,Building and Grounds Cleaning and Maintenance ,37-3000,Grounds Maintenance Workers,All grounds maintenance workers not listed separately.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,No formal educational credential,0,None,0,Short-term on-the-job training,1,Non-STEM,1
0,USA, United States,39-0000,Personal Care and Service Occupations,major,4307500,0.4,,,12.33,25650,0.2,8.27,9.06,10.5,13.59,18.88,17200,18830,21850,28260,39280,,,0,0-39-0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,,,,,
0,USA, United States,39-1000,Supervisors of Personal Care and Service Workers,minor,208040,0.8,,,19.17,39870,0.4,10.78,13.56,17.71,23.28,29.61,22420,28200,36840,48430,61590,,,0,0-39-1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,,,,,
0,USA, United States,39-1010,First-Line Supervisors of Gaming Workers,broad,30340,2.5,,,22.57,46940,1.1,11.82,16.52,22.19,28.04,34.03,24590,34360,46160,58320,70780,,,0,0-39-1010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,,,,,
0,USA, United States,39-1011,Gaming Supervisors,detailed,22640,2.8,,,24.1,50130,1.2,13.88,18.52,23.91,29.05,35.15,28870,38520,49730,60430,73120,,,0,0-39-1011,2014,27800,2024,28000,200,0.7,940,39-0000,Personal Care and Service ,39-1000,Supervisors of Personal Care and Service Workers,Supervise and coordinate activities of workers in assigned gaming areas. Circulate among tables and observe operations. Ensure that stations and games are covered for each shift. May explain and interpret operating rules of house to patrons. May plan and organize activities and services for guests in hotels/casinos. May address service complaints.,Nov-71,Nov-31,33-9031,35-3011,39-1012,39-6012,41-1011,43-1011,43-3041,43-4081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gaming Managers,Postmasters and Mail Superintendents,Gaming Surveillance Officers and Gaming Investigators,Bartenders,Slot Supervisors,Concierges,First-Line Supervisors of Retail Sales Workers,First-Line Supervisors of Office and Administrative Support Workers,Gaming Cage Workers,"Hotel, Motel, and Resort Desk Clerks",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,High school diploma or equivalent,1,Less than 5 years,1,None,0,Non-STEM,1
0,USA, United States,39-1012,Slot Supervisors,detailed,7700,3.5,,,18.05,37550,1.2,9.89,12.35,17.16,22.45,28.32,20580,25680,35680,46690,58900,,,0,0-39-1012,2014,7100,2024,6900,-200,-3.2,240,39-0000,Personal Care and Service ,39-1000,Supervisors of Personal Care and Service Workers,Supervise and coordinate activities of slot department workers to provide service to patrons. Handle and settle complaints of players. Verify and pay off jackpots. Reset slot machines after payoffs. Make repairs or adjustments to slot machines or recommend removal of slot machines for repair. Report hazards and enforce safety rules.,33-9093,35-3011,39-3011,39-3012,41-2012,41-2031,43-3041,43-4081,43-5051,43-9071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Transportation Security Screeners,Bartenders,Gaming Dealers,Gaming and Sports Book Writers and Runners,Gaming Change Persons and Booth Cashiers,Retail Salespersons,Gaming Cage Workers,"Hotel, Motel, and Resort Desk Clerks",Postal Service Clerks,"Office Machine Operators, Except Computer",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,High school diploma or equivalent,1,Less than 5 years,1,None,0,Non-STEM,1
0,USA, United States,39-1020,First-Line Supervisors of Personal Service Workers,broad,177700,0.9,,,18.59,38670,0.4,10.69,13.29,17.17,22.42,28.77,22230,27650,35710,46630,59840,,,0,0-39-1020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,,,,,
0,USA, United States,39-1021,First-Line Supervisors of Personal Service Workers,detailed,177700,0.9,,,18.59,38670,0.4,10.69,13.29,17.17,22.42,28.77,22230,27650,35710,46630,59840,,,0,0-39-1021,2014,255800,2024,283800,28000,10.9,7640,39-0000,Personal Care and Service ,39-1000,Supervisors of Personal Care and Service Workers,"Directly supervise and coordinate activities of personal service workers, such as flight attendants, hairdressers, or caddies.",Nov-51,Nov-71,11-1021,21-1093,29-1125,39-4031,39-9032,39-9041,43-1011,53-1021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Food Service Managers,Gaming Managers,General and Operations Managers,Social and Human Service Assistants,Recreational Therapists,"Morticians, Undertakers, and Funeral Directors",Recreation Workers,Residential Advisors,First-Line Supervisors of Office and Administrative Support Workers,"First-Line Supervisors of Helpers, Laborers, and Material Movers, Hand",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,High school diploma or equivalent,1,Less than 5 years,1,None,0,Non-STEM,1
0,USA, United States,39-2000,Animal Care and Service Workers,minor,185780,1.3,,,11.66,24260,0.5,8.27,8.97,10.22,12.82,17.5,17200,18650,21260,26670,36390,,,0,0-39-2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,,,,,
0,USA, United States,39-2010,Animal Trainers,broad,11720,4,,,16.15,33600,2.3,8.73,9.92,12.8,19.24,27.49,18160,20640,26610,40010,57170,,,0,0-39-2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,,,,,
0,USA, United States,39-2011,Animal Trainers,detailed,11720,4,,,16.15,33600,2.3,8.73,9.92,12.8,19.24,27.49,18160,20640,26610,40010,57170,,,0,0-39-2011,2014,36800,2024,40900,4100,11.1,1740,39-0000,Personal Care and Service ,39-2000,Animal Care and Service Workers,"Train animals for riding, harness, security, performance, or obedience, or assisting persons with disabilities. Accustom animals to human voice and contact; and condition animals to respond to commands. Train animals according to prescribed standards for show or competition. May train animals to carry pack loads or work as part of pack team.",31-9096,33-9011,35-1012,37-1011,41-1011,41-2031,43-5071,51-3011,53-3011,53-6061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Veterinary Assistants and Laboratory Animal Caretakers,Animal Control Workers,First-Line Supervisors of Food Preparation and Serving Workers,First-Line Supervisors of Housekeeping and Janitorial Workers,First-Line Supervisors of Retail Sales Workers,Retail Salespersons,"Shipping, Receiving, and Traffic Clerks",Bakers,"Ambulance Drivers and Attendants, Except Emergency Medical Technicians","Transportation Attendants, Except Flight Attendants",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,High school diploma or equivalent,1,None,0,Moderate-term on-the-job training,2,Non-STEM,1
0,USA, United States,39-2020,Nonfarm Animal Caretakers,broad,174060,1.4,,,11.36,23630,0.5,8.25,8.93,10.1,12.47,16.72,17160,18580,21010,25930,34780,,,0,0-39-2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,,,,,
0,USA, United States,39-2021,Nonfarm Animal Caretakers,detailed,174060,1.4,,,11.36,23630,0.5,8.25,8.93,10.1,12.47,16.72,17160,18580,21010,25930,34780,,,0,0-39-2021,2014,204800,2024,226400,21600,10.6,6380,39-0000,Personal Care and Service ,39-2000,Animal Care and Service Workers,"Feed, water, groom, bathe, exercise, or otherwise care for pets and other nonfarm animals, such as dogs, cats, ornamental fish or birds, zoo animals, and mice. Work in settings such as kennels, animal shelters, zoos, circuses, and aquariums. May keep records of feedings, treatments, and animals received or discharged. May clean, disinfect, and repair cages, pens, or fish tanks.",35-2011,35-2021,35-3021,35-3022,35-3041,35-9031,37-2011,43-5081,45-2092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Cooks, Fast Food",Food Preparation Workers,"Combined Food Preparation and Serving Workers, Including Fast Food","Counter Attendants, Cafeteria, Food Concession, and Coffee Shop","Food Servers, Nonrestaurant","Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop","Janitors and Cleaners, Except Maids and Housekeeping Cleaners",Stock Clerks and Order Fillers,"Farmworkers and Laborers, Crop, Nursery, and Greenhouse",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,High school diploma or equivalent,1,None,0,Short-term on-the-job training,1,Non-STEM,1
0,USA, United States,39-3000,Entertainment Attendants and Related Workers,minor,551590,1.1,,,10.64,22140,0.4,8.08,8.65,9.29,11.24,14.99,16810,17990,19320,23380,31190,,,0,0-39-3000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,,,,,
0,USA, United States,39-3010,Gaming Services Workers,broad,119540,2.7,,,10.93,22730,1,7.97,8.55,9.24,11.5,17.75,16570,17780,19220,23910,36920,,,0,0-39-3010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,,,,,
0,USA, United States,39-3011,Gaming Dealers,detailed,94900,2.9,,,10.49,21810,1.2,7.9,8.45,9.14,10.01,16.72,16440,17580,19000,20810,34780,,,0,0-39-3011,2014,68500,2024,68900,400,0.6,1880,39-0000,Personal Care and Service ,39-3000,Entertainment Attendants and Related Workers,"Operate table games. Stand or sit behind table and operate games of chance by dispensing the appropriate number of cards or blocks to players, or operating other gaming equipment. Distribute winnings or collect players' money or chips. May compare the house's hand against players' hands.",35-3011,35-3022,39-3012,39-5093,39-6011,41-2011,41-2012,43-3041,43-4081,43-5051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bartenders,"Counter Attendants, Cafeteria, Food Concession, and Coffee Shop",Gaming and Sports Book Writers and Runners,Shampooers,Baggage Porters and Bellhops,Cashiers,Gaming Change Persons and Booth Cashiers,Gaming Cage Workers,"Hotel, Motel, and Resort Desk Clerks",Postal Service Clerks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,High school diploma or equivalent,1,None,0,Short-term on-the-job training,1,Non-STEM,1
0,USA, United States,39-3012,Gaming and Sports Book Writers and Runners,detailed,12370,6.4,,,12.58,26170,1.9,8.27,9.05,10.91,14.73,20.5,17200,18820,22700,30650,42640,,,0,0-39-3012,2014,11500,2024,11900,400,3.4,350,39-0000,Personal Care and Service ,39-3000,Entertainment Attendants and Related Workers,"Post information enabling patrons to wager on various races and sporting events. Assist in the operation of games such as keno and bingo. May operate random number generating equipment and announce the numbers for patrons. Receive, verify, and record patrons' wagers. Scan and process winning tickets presented by patrons and payout winnings for those wagers.",31-9095,35-3011,39-3011,41-2012,41-2031,43-3041,43-3071,43-4081,43-4111,43-5051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pharmacy Aides,Bartenders,Gaming Dealers,Gaming Change Persons and Booth Cashiers,Retail Salespersons,Gaming Cage Workers,Tellers,"Hotel, Motel, and Resort Desk Clerks","Interviewers, Except Eligibility and Loan",Postal Service Clerks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,High school diploma or equivalent,1,None,0,Short-term on-the-job training,1,Non-STEM,1
0,USA, United States,39-3019,"Gaming Service Workers, All Other",detailed,12280,8.8,,,12.68,26380,1.5,8.52,9.31,11.56,14.67,18.16,17720,19360,24040,30520,37780,,,0,0-39-3019,2014,13200,2024,13400,200,1.6,370,39-0000,Personal Care and Service ,39-3000,Entertainment Attendants and Related Workers,All gaming service workers not listed separately.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,High school diploma or equivalent,1,None,0,Short-term on-the-job training,1,Non-STEM,1
0,USA, United States,39-3020,Motion Picture Projectionists,broad,5620,6.3,,,11.8,24540,1.9,8.35,9.04,10.33,13.12,17.2,17360,18800,21490,27280,35780,,,0,0-39-3020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,,,,,
0,USA, United States,39-3021,Motion Picture Projectionists,detailed,5620,6.3,,,11.8,24540,1.9,8.35,9.04,10.33,13.12,17.2,17360,18800,21490,27280,35780,,,0,0-39-3021,2014,6700,2024,5500,-1200,-18.2,270,39-0000,Personal Care and Service ,39-3000,Entertainment Attendants and Related Workers,Set up and operate motion picture projection and related sound reproduction equipment.,51-2031,51-2093,51-4031,51-4121,51-4122,51-5113,51-6063,51-7041,51-9111,51-9151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Engine and Other Machine Assemblers,Timing Device Assemblers and Adjusters,"Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic","Welders, Cutters, Solderers, and Brazers","Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders",Print Binding and Finishing Workers,"Textile Knitting and Weaving Machine Setters, Operators, and Tenders","Sawing Machine Setters, Operators, and Tenders, Wood",Packaging and Filling Machine Operators and Tenders,Photographic Process Workers and Processing Machine Operators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,No formal educational credential,0,None,0,Short-term on-the-job training,1,Non-STEM,1
0,USA, United States,39-3030,"Ushers, Lobby Attendants, and Ticket Takers",broad,114000,2.3,,,10.13,21060,0.7,8.05,8.61,9.22,10.75,14,16730,17910,19180,22360,29110,,,0,0-39-3030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,,,,,
0,USA, United States,39-3031,"Ushers, Lobby Attendants, and Ticket Takers",detailed,114000,2.3,,,10.13,21060,0.7,8.05,8.61,9.22,10.75,14,16730,17910,19180,22360,29110,,,0,0-39-3031,2014,113900,2024,120000,6100,5.3,7790,39-0000,Personal Care and Service ,39-3000,Entertainment Attendants and Related Workers,"Assist patrons at entertainment events by performing duties, such as collecting admission tickets and passes from patrons, assisting in finding seats, searching for lost articles, and locating such facilities as rest rooms and telephones.",35-2021,35-3022,35-3031,35-3041,35-9011,35-9031,39-3093,41-2011,43-5081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Food Preparation Workers,"Counter Attendants, Cafeteria, Food Concession, and Coffee Shop",Waiters and Waitresses,"Food Servers, Nonrestaurant",Dining Room and Cafeteria Attendants and Bartender Helpers,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop","Locker Room, Coatroom, and Dressing Room Attendants",Cashiers,Stock Clerks and Order Fillers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,No formal educational credential,0,None,0,Short-term on-the-job training,1,Non-STEM,1
0,USA, United States,39-3090,Miscellaneous Entertainment Attendants and Related Workers,broad,312430,1.5,,,10.7,22260,0.6,8.13,8.7,9.33,11.31,14.72,16920,18100,19410,23520,30620,,,0,0-39-3090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,,,,,
0,USA, United States,39-3091,Amusement and Recreation Attendants,detailed,273870,1.6,,,10.27,21360,0.5,8.11,8.66,9.27,10.98,14,16870,18010,19280,22840,29130,,,0,0-39-3091,2014,288600,2024,310900,22300,7.7,14320,39-0000,Personal Care and Service ,39-3000,Entertainment Attendants and Related Workers,"Perform variety of attending duties at amusement or recreation facility. May schedule use of recreation facilities, maintain and provide equipment to participants of sporting events or recreational pursuits, or operate amusement concessions and rides.",35-2011,35-3021,35-3031,35-3041,35-9011,35-9031,39-2021,41-2011,41-2021,43-5081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Cooks, Fast Food","Combined Food Preparation and Serving Workers, Including Fast Food",Waiters and Waitresses,"Food Servers, Nonrestaurant",Dining Room and Cafeteria Attendants and Bartender Helpers,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop",Nonfarm Animal Caretakers,Cashiers,Counter and Rental Clerks,Stock Clerks and Order Fillers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,No formal educational credential,0,None,0,Short-term on-the-job training,1,Non-STEM,1
0,USA, United States,39-3092,Costume Attendants,detailed,6120,6.4,,,25.42,52870,4.4,9.41,13.24,21.4,32.36,43.96,19570,27540,44500,67310,91440,,,0,0-39-3092,2014,6200,2024,6700,500,8.8,310,39-0000,Personal Care and Service ,39-3000,Entertainment Attendants and Related Workers,"Select, fit, and take care of costumes for cast members, and aid entertainers. May assist with multiple costume changes during performances.",39-3031,39-3093,39-4021,39-5093,39-6011,43-5053,43-5081,43-9051,51-6011,51-6041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ushers, Lobby Attendants, and Ticket Takers","Locker Room, Coatroom, and Dressing Room Attendants",Funeral Attendants,Shampooers,Baggage Porters and Bellhops,"Postal Service Mail Sorters, Processors, and Processing Machine Operators",Stock Clerks and Order Fillers,"Mail Clerks and Mail Machine Operators, Except Postal Service",Laundry and Dry-Cleaning Workers,Shoe and Leather Workers and Repairers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,High school diploma or equivalent,1,None,0,Short-term on-the-job training,1,Non-STEM,1
0,USA, United States,39-3093,"Locker Room, Coatroom, and Dressing Room Attendants",detailed,17430,3.8,,,11.53,23990,1.5,8.27,8.92,10.11,13.31,17.39,17200,18550,21020,27680,36180,,,0,0-39-3093,2014,18600,2024,19400,900,4.7,860,39-0000,Personal Care and Service ,39-3000,Entertainment Attendants and Related Workers,"Provide personal items to patrons or customers in locker rooms, dressing rooms, or coatrooms.",35-3031,35-9011,35-9031,39-3031,39-3092,39-5093,41-2011,43-5081,51-6041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Waiters and Waitresses,Dining Room and Cafeteria Attendants and Bartender Helpers,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop","Ushers, Lobby Attendants, and Ticket Takers",Costume Attendants,Shampooers,Cashiers,Stock Clerks and Order Fillers,Shoe and Leather Workers and Repairers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,High school diploma or equivalent,1,None,0,Short-term on-the-job training,1,Non-STEM,1
0,USA, United States,39-3099,"Entertainment Attendants and Related Workers, All Other",detailed,15010,3.2,,,11.59,24110,0.5,8.37,9.24,10.92,13.29,15.43,17410,19220,22720,27640,32090,,,0,0-39-3099,2014,16900,2024,19800,2900,17.1,1000,39-0000,Personal Care and Service ,39-3000,Entertainment Attendants and Related Workers,All entertainment attendants and related workers not listed separately.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,High school diploma or equivalent,1,None,0,Short-term on-the-job training,1,Non-STEM,1
0,USA, United States,39-4000,Funeral Service Workers,minor,64470,1.7,,,18.01,37460,1.1,9,10.78,14.79,22.46,30.91,18720,22420,30770,46720,64280,,,0,0-39-4000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,,,,,
0,USA, United States,39-4010,Embalmers,broad,3710,5.9,,,19.95,41490,1.9,11.32,14.35,19.43,24.43,29.43,23550,29850,40410,50810,61210,,,0,0-39-4010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,,,,,
0,USA, United States,39-4011,Embalmers,detailed,3710,5.9,,,19.95,41490,1.9,11.32,14.35,19.43,24.43,29.43,23550,29850,40410,50810,61210,,,0,0-39-4011,2014,3800,2024,3600,-200,-6.1,80,39-0000,Personal Care and Service ,39-4000,Funeral Service Workers,Prepare bodies for interment in conformity with legal requirements.,29-2021,29-2041,29-2061,31-9091,31-9092,33-3012,33-3021,33-3051,39-1021,39-4031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dental Hygienists,Emergency Medical Technicians and Paramedics,Licensed Practical and Licensed Vocational Nurses,Dental Assistants,Medical Assistants,Correctional Officers and Jailers,Detectives and Criminal Investigators,Police and Sheriff's Patrol Officers,First-Line Supervisors of Personal Service Workers,"Morticians, Undertakers, and Funeral Directors",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,Postsecondary nondegree award,3,None,0,Short-term on-the-job training,1,STEM,0
